HOUSEID,URBRUR,HOMEOWN,RATIO16V,RATIO16W,RATIOWV,TRAVDAY,HHNUMBIK,TELCELL,TELLAND,HHFAMINC,HHTOTD,NUMADLT,HHSIZE,CNTTDHH,HHVEHCNT,WRKCOUNT,DRVRCNT,HHSTATE,HTPPOPDN,HTHRESDN,HTEEMPDN
2M0006629,1,1,1,1,1,2,2,0,1,5,12,1,1,10,1,1,1,MD,1500,700,750
2M0006639,2,1,0.75,1,0.75,6,5,2,2,18,15,2,5,15,4,3,3,MD,300,150,75
2M0006641,2,1,1,0,0,2,4,0,1,6,12,2,2,0,2,0,2,MD,300,150,150
2M0006643,2,1,1,0,0,2,0,0,1,6,12,1,1,0,1,0,1,MD,300,150,150
2M0006644,1,2,1,1,1,2,0,1,1,4,12,1,1,3,1,1,1,MD,17000,6000,5000
2M0006647,1,1,0,0,0,3,0,0,1,3,13,1,1,0,0,0,0,MD,17000,6000,-9
2M0006654,1,1,1,2,0.5,3,2,2,1,13,13,2,4,20,2,1,2,MD,300,150,150
2M0006656,1,2,0,0,0,3,0,0,1,2,13,1,1,2,0,0,0,MD,17000,6000,5000
2M0006659,1,1,1,1,1,3,0,2,1,-7,13,2,2,6,2,2,2,MD,7000,2000,3000
2M0006660,1,1,1,1,1,2,0,0,1,-7,13,1,1,4,1,1,1,MD,7000,2000,3000
2M0006669,1,2,0,0,0,3,0,0,1,3,13,2,2,4,0,0,0,MD,17000,6000,5000
2M0006673,1,1,0,1,0,2,1,0,1,2,15,1,2,11,0,1,0,MD,3000,2000,1500
2M0006678,1,1,1,1,1,3,2,1,2,-7,13,2,2,16,2,2,2,MD,300,150,150
2M0006682,1,1,1,1,1,3,1,1,1,18,13,1,1,2,1,1,1,MD,17000,6000,5000
2M0006684,1,1,0,0,0,3,0,0,1,3,13,2,2,2,0,0,0,MD,3000,2000,1500
2M0006685,1,2,1,1,1,3,0,0,3,17,9,3,3,10,3,3,3,MD,3000,2000,3000
2M0006688,2,1,2,2,1,3,0,1,1,9,13,2,5,28,1,1,2,MD,300,150,150
2M0006692,1,1,0.75,1,0.75,5,2,1,1,16,12,3,3,16,4,3,3,MD,3000,700,1500
2M0006694,2,1,0.6667,2,0.3333,3,3,1,3,18,13,2,2,6,3,1,2,MD,300,150,150
2M0006700,1,1,1,1.3333,0.75,3,0,4,2,8,13,3,4,11,4,3,4,MD,750,150,350
2M0006702,1,2,1,1,1,3,0,0,1,10,13,1,1,1,1,1,1,MD,1500,700,750
2M0006703,1,1,0.6667,0,0,3,0,0,1,-7,13,2,2,13,3,0,2,MD,3000,2000,1500
2M0006707,1,1,3,1.5,2,3,0,1,1,6,13,3,3,15,1,2,1,MD,3000,2000,1500
2M0006711,1,1,1,1,1,3,4,2,1,18,13,2,2,16,2,2,2,MD,7000,2000,3000
2M0006712,2,1,0.4,1,0.4,2,1,2,2,11,14,2,2,5,5,2,2,MD,50,25,25
2M0006717,1,1,1,1,1,4,1,1,1,6,14,1,1,3,1,1,1,MD,7000,2000,3000
2M0006719,1,1,1,3,0.3333,3,3,2,1,11,13,3,3,12,3,1,3,MD,7000,2000,3000
2M0006723,1,2,1,1,1,4,1,0,1,7,14,1,1,2,1,1,1,MD,7000,4000,5000
2M0006727,1,1,0.4,1,0.4,4,0,2,1,14,14,2,2,7,5,2,2,MD,7000,2000,3000
2M0006729,2,1,0.6667,2,0.3333,4,2,1,3,-7,14,2,3,4,3,1,2,MD,300,150,150
2M0006731,1,1,0.6667,1,0.6667,4,2,2,1,17,14,2,2,6,3,2,2,MD,3000,2000,1500
2M0006732,1,1,1,0,0,2,0,1,1,-7,13,2,2,2,2,0,2,MD,3000,700,1500
2M0006736,1,1,1,1,1,4,2,0,1,15,14,2,3,13,2,2,2,MD,1500,700,750
2M0006737,1,2,1,1,1,4,0,0,1,2,14,1,1,4,1,1,1,MD,1500,700,750
2M0006740,1,1,1,1,1,4,2,2,1,16,14,2,4,16,2,2,2,MD,3000,2000,1500
2M0006741,2,1,0.4,1,0.4,4,0,2,1,14,14,2,2,10,5,2,2,MD,300,150,150
2M0006743,1,2,0.3333,1,0.3333,4,1,1,1,17,14,1,1,8,3,1,1,MD,7000,2000,3000
2M0006746,1,1,2,0,0,4,0,1,1,5,14,2,2,14,1,0,2,MD,1500,700,750
2M0006747,1,1,1,1.5,0.6667,4,3,2,2,17,14,2,3,8,3,2,3,MD,300,150,350
2M0006748,1,1,1,2,0.5,4,0,2,1,4,14,2,4,17,2,1,2,MD,7000,2000,3000
2M0006753,1,1,2,0,0,4,2,0,1,-7,14,2,2,3,1,0,2,MD,7000,2000,3000
2M0006760,1,2,1,1,1,4,0,1,1,8,13,1,1,4,1,1,1,MD,3000,700,1500
2M0006775,1,1,1,0.6667,1.5,5,0,3,1,17,14,1,5,8,2,3,3,MD,3000,700,1500
2M0006776,1,2,2,1,2,5,0,1,1,6,14,2,2,6,1,2,2,MD,3000,2000,1500
2M0006780,1,1,2,0,0,5,0,0,1,11,14,2,2,12,1,0,2,MD,1500,700,750
2M0006784,1,1,2,0,0,5,0,0,1,1,14,2,2,2,1,0,1,MD,17000,6000,5000
2M0006785,1,1,1,0,0,5,0,0,1,6,14,2,2,9,2,0,2,MD,1500,700,750
2M0006787,1,1,0.6667,2,0.3333,5,0,0,1,8,14,2,2,9,3,1,2,MD,300,150,150
2M0006789,1,1,1,1,1,5,2,3,1,-7,14,3,3,12,3,3,3,MD,7000,2000,3000
2M0006791,1,1,1,1,1,5,0,2,2,12,14,2,3,15,2,2,2,MD,300,150,150
2M0006792,1,1,1,1,1,5,2,2,1,-7,14,2,4,29,2,2,2,MD,1500,700,750
2M0006794,1,1,1.5,1,1.5,3,0,1,2,16,14,2,3,7,2,3,2,MD,3000,2000,3000
2M0006795,1,1,2,2,1,5,3,0,1,6,14,3,5,14,2,2,2,MD,300,150,150
2M0006796,2,1,1,3,0.3333,5,1,0,1,-7,14,2,3,6,3,1,2,MD,300,150,150
2M0006798,1,1,0.5,1,0.5,5,1,1,1,17,14,2,2,8,4,2,2,MD,750,700,350
2M0006800,2,1,1,2,0.5,5,0,0,1,4,14,2,2,5,2,1,2,MD,300,150,150
2M0006803,1,1,1,2,0.5,5,2,3,1,14,14,2,2,8,2,1,2,MD,3000,700,1500
2M0006804,1,1,2,2,1,5,0,1,1,9,14,2,2,2,1,1,1,MD,17000,6000,5000
2M0006805,1,1,1,2,0.5,5,0,1,1,18,14,2,2,4,2,1,2,MD,3000,700,1500
2M0006807,1,1,0.6667,1,0.6667,3,2,0,1,14,13,2,2,10,3,2,2,MD,750,700,350
2M0006817,1,1,1,1,1,6,2,2,1,18,15,2,2,12,2,2,2,MD,300,150,150
2M0006821,1,1,1,0,0,5,0,1,1,-7,14,1,1,3,1,0,1,MD,7000,4000,5000
2M0006823,1,1,2,1,2,2,1,0,1,11,15,2,4,12,1,2,2,MD,7000,2000,3000
2M0006826,1,1,1,1,1,6,2,2,2,18,15,2,4,24,2,2,2,MD,1500,700,750
2M0006828,2,1,1,2,0.5,6,2,2,1,17,15,2,5,21,2,1,2,MD,300,150,150
2M0006836,1,1,2,0,0,7,0,0,1,5,15,2,2,8,1,0,1,MD,17000,6000,5000
2M0006842,1,1,2,1,2,7,1,0,1,6,15,2,2,6,1,2,2,MD,17000,6000,5000
2M0006854,1,2,0,0,0,1,0,0,1,3,15,1,1,0,0,0,0,MD,17000,6000,5000
2M0006865,1,1,1,2,0.5,1,0,1,1,-7,15,2,2,4,2,1,2,MD,17000,6000,5000
2M0006869,1,1,1,1,1,2,0,0,1,12,16,1,1,2,1,1,1,MD,7000,4000,5000
2M0006876,1,1,2,1,2,2,1,0,2,-7,14,2,5,2,1,2,1,MD,17000,6000,5000
2M0006877,1,1,0,0,0,2,0,2,2,2,14,1,1,5,0,0,0,MD,17000,6000,3000
2M0006878,1,1,1,2,0.5,2,0,1,1,17,14,2,2,9,2,1,2,MD,7000,4000,5000
2M0006880,1,1,2,1,2,2,3,3,1,8,14,2,3,10,1,2,2,MD,17000,6000,3000
2M0006890,1,2,1,1,1,2,1,1,1,11,14,1,1,2,1,1,1,MD,7000,2000,3000
2M0006891,1,1,1,0,0,2,0,0,1,-7,14,1,1,7,1,0,1,MD,30000,6000,-9
2M0006892,1,1,1,1,1,2,1,1,1,17,14,1,1,10,1,1,1,MD,17000,6000,5000
2M0006902,1,1,0,1,0,6,2,0,3,4,6,2,3,4,0,2,0,MD,30000,6000,-9
2M0006912,1,1,3,1.5,2,3,0,1,1,4,15,3,3,12,1,2,1,MD,17000,6000,5000
2M0006914,1,1,0,0,1,3,0,0,2,6,15,-8,2,8,1,1,1,MD,17000,6000,5000
2M0006921,1,1,1,0,0,3,0,1,1,8,0,1,1,7,1,0,1,MD,17000,6000,3000
2M0006923,1,1,0,0,0,3,0,0,1,2,14,1,1,2,0,0,0,MD,30000,6000,-9
2M0006929,1,1,1,1,1,3,1,1,1,6,14,1,1,5,1,1,1,MD,30000,6000,-9
2M0006947,2,1,1,1,1,3,1,1,2,18,14,2,2,7,2,2,2,MD,300,150,150
2M0006955,1,1,0.6667,2,0.3333,2,2,2,1,18,11,2,5,16,3,1,2,MD,3000,700,1500
2M0006963,1,1,1,1,1,3,0,1,1,12,14,2,2,6,2,2,2,MD,3000,2000,1500
2M0006969,1,3,1,2,0.5,3,1,0,1,10,14,2,4,4,2,1,2,MD,50,25,25
2M0006970,1,1,1,1,1,3,1,1,1,6,14,1,1,4,1,1,1,MD,7000,2000,3000
2M0006971,1,1,1,2,0.5,3,0,0,1,8,14,2,2,4,2,1,2,MD,300,150,150
2M0006972,2,1,1,0.6667,1.5,7,0,1,1,6,13,1,3,1,2,3,2,MD,300,150,150
2M0006979,1,1,0.5,2,0.25,3,5,2,1,17,14,2,2,2,4,1,2,MD,3000,700,1500
2M0006992,1,-8,1,1,1,2,0,0,1,-7,13,2,2,10,2,2,2,MD,300,150,350
2M0006994,2,1,1,0,0,4,0,1,1,9,15,2,2,9,2,0,2,MD,300,150,150
2M0006997,2,1,1,1,1,3,1,2,1,12,13,3,4,13,4,4,4,MD,300,150,75
2M0007000,1,2,1,1,1,4,0,0,1,7,15,2,5,2,2,2,2,MD,750,700,350
2M0007003,1,1,2,0,0,4,0,0,1,-7,14,2,2,4,1,0,2,MD,750,150,350
2M0007004,2,1,0.5,2,0.25,4,2,1,1,14,15,2,2,3,4,1,2,MD,300,150,150
2M0007011,2,1,1,1,1,4,2,2,1,12,15,2,4,10,2,2,2,MD,300,150,150
2M0007012,1,1,1,2,0.5,2,0,0,1,8,11,3,4,6,4,2,4,MD,3000,2000,1500
2M0007019,2,1,1,1,1,4,0,3,1,18,15,2,2,7,2,2,2,MD,300,150,150
2M0007020,2,1,1,1,1,4,3,1,1,12,14,3,5,13,3,3,3,MD,300,150,75
2M0007021,2,1,2,2,1,4,0,1,1,6,14,2,2,2,1,1,1,MD,300,150,150
2M0007022,1,1,1,1,1,4,0,1,1,10,14,1,1,4,1,1,1,MD,7000,2000,3000
2M0007025,1,1,2,0,0,4,0,0,1,10,14,2,2,15,1,0,2,MD,7000,2000,3000
2M0007030,1,2,0,1,0,4,0,1,1,2,14,1,1,2,0,1,1,MD,17000,6000,5000
2M0007037,1,1,0.6667,1,0.6667,2,2,0,1,18,11,2,3,20,3,2,2,MD,7000,4000,5000
2M0007054,1,2,1,1,1,5,0,1,2,10,15,1,1,3,1,1,1,MD,1500,700,1500
2M0007057,1,1,0.5,0,0,5,1,1,1,6,15,1,1,6,2,0,1,MD,300,150,150
2M0007060,1,2,0.6667,1,0.6667,5,1,0,1,10,15,2,2,4,3,2,2,MD,7000,2000,3000
2M0007061,1,1,0.5,1,0.5,5,4,2,1,16,15,3,3,16,6,3,3,MD,1500,700,750
2M0007069,1,1,1,1,1,5,2,2,3,18,14,3,3,5,3,3,3,MD,3000,2000,1500
2M0007072,1,1,2,1,2,5,0,1,1,-7,14,2,2,4,1,2,2,MD,7000,2000,3000
2M0007076,1,1,1,2,0.5,5,2,2,2,18,13,2,7,42,2,1,2,MD,3000,2000,1500
2M0007077,1,1,1,1,1,5,0,1,1,8,14,1,1,2,1,1,1,MD,7000,2000,5000
2M0007079,1,1,0.3333,1,0.3333,5,1,0,1,12,14,1,1,4,3,1,1,MD,7000,2000,3000
2M0007082,1,1,0.6667,1,0.6667,5,2,0,1,10,14,2,3,15,3,2,2,MD,750,700,350
2M0007085,1,1,1,1,1,5,1,1,3,9,14,1,2,8,1,1,1,MD,7000,2000,3000
2M0007094,1,1,0.5,0,0,5,0,1,1,8,14,1,1,4,2,0,1,MD,7000,2000,3000
2M0007101,2,1,1,1.5,0.6667,5,2,1,1,12,14,3,3,12,3,2,3,MD,300,150,150
2M0007102,1,2,1,1,1,6,0,0,1,11,13,2,3,6,2,2,2,MD,3000,2000,1500
2M0007109,1,1,0.6667,2,0.3333,1,0,2,1,9,11,2,2,7,3,1,2,MD,17000,6000,5000
2M0007115,2,1,1,2,0.5,5,2,2,1,17,14,2,2,9,2,1,2,MD,300,150,150
2M0007116,2,1,1,1,1,5,2,2,2,18,14,2,2,11,2,2,2,MD,300,25,75
2M0007126,1,1,0.6667,1,0.6667,1,0,1,1,18,11,2,2,8,3,2,2,MD,300,150,150
2M0007128,2,1,1,2,0.5,6,0,1,2,18,14,2,3,11,2,1,2,MD,300,150,150
2M0007130,1,1,1,0,0,6,0,0,1,3,14,1,1,6,1,0,1,MD,1500,700,1500
2M0007131,1,1,2.5,1.6667,1.5,6,0,2,1,18,13,5,5,5,2,3,5,MD,300,150,150
2M0007134,1,1,1,1,1,6,1,0,1,11,14,2,2,4,2,2,2,MD,17000,6000,5000
2M0007140,1,1,1,1,1,6,1,1,1,18,14,2,2,4,2,2,2,MD,7000,2000,3000
2M0007142,1,2,1,1,1,6,0,1,1,8,14,1,1,4,1,1,1,MD,3000,700,1500
2M0007144,1,1,1,2,0.5,4,2,2,1,18,12,2,5,33,2,1,2,MD,750,700,350
2M0007148,1,1,0.6667,2,0.3333,6,3,2,3,-7,10,2,2,9,3,1,2,MD,1500,700,750
2M0007150,1,1,1,1,1,6,0,2,1,12,13,2,4,14,2,2,2,MD,7000,2000,3000
2M0007157,1,1,1,0,0,7,0,1,1,-7,12,1,1,4,1,0,1,MD,750,700,350
2M0007159,1,1,0.75,1.5,0.5,3,0,2,2,12,8,3,3,9,4,2,2,MD,7000,2000,3000
2M0007160,1,1,0.6,1,0.6,6,3,1,2,14,14,3,3,10,5,3,3,MD,750,150,350
2M0007161,1,1,0.6667,2,0.3333,6,2,2,1,-7,14,2,2,9,3,1,2,MD,3000,700,1500
2M0007170,1,1,0.6667,1,0.6667,6,0,2,3,17,14,2,2,5,3,2,2,MD,7000,2000,3000
2M0007174,1,1,1,1,1,7,1,1,1,7,14,1,2,6,1,1,1,MD,17000,6000,5000
2M0007188,1,1,1,1,1,1,0,2,1,14,13,2,2,14,2,2,2,MD,750,150,350
2M0007191,1,1,2,0,0,1,0,0,1,10,13,2,2,10,1,0,1,MD,7000,2000,3000
2M0007193,1,1,1,1,1,2,1,2,1,14,14,2,2,2,2,2,2,MD,3000,2000,1500
2M0007194,1,1,0.8,1,0.8,1,2,1,3,9,13,4,4,14,5,4,4,MD,3000,700,1500
2M0007198,1,1,0.6667,1,0.6667,2,1,1,1,18,14,2,4,14,3,2,2,MD,750,700,350
2M0007201,1,1,0.6667,1,0.6667,2,0,2,1,7,14,2,2,11,3,2,2,MD,1500,700,750
2M0007205,1,1,0.6667,1,0.6667,2,0,1,1,17,14,2,2,10,3,2,2,MD,7000,2000,3000
2M0007207,1,1,0.6667,1,0.6667,2,3,1,4,16,14,2,2,8,3,2,2,MD,3000,700,1500
2M0007211,1,1,1,0,0,2,0,1,1,5,14,1,1,4,1,0,1,MD,750,700,350
2M0007212,1,1,0.6667,1,0.6667,2,2,2,2,18,14,2,2,12,3,2,2,MD,3000,2000,3000
2M0007223,1,2,0,1,0,2,0,0,1,3,13,1,1,2,0,1,0,MD,17000,6000,5000
2M0007226,1,2,1,1,1,2,1,1,1,15,13,1,1,2,1,1,1,MD,7000,2000,3000
2M0007238,1,2,0,0,0,2,0,0,1,3,13,1,1,0,0,0,0,MD,3000,700,1500
2M0007240,1,1,1,1,1,2,1,1,1,8,13,1,1,2,1,1,1,MD,3000,2000,1500
2M0007244,1,2,1,1,1,2,0,0,1,5,13,1,1,7,1,1,1,MD,3000,700,1500
2M0007246,1,1,0.6667,1,0.6667,3,2,2,1,17,14,2,2,8,3,2,2,MD,3000,2000,1500
2M0007252,1,1,1,2,0.5,3,1,1,1,6,14,2,2,9,2,1,2,MD,1500,700,750
2M0007263,2,1,0.5,0,0,3,1,2,1,17,13,2,2,6,4,0,2,MD,750,700,350
2M0007264,1,2,1,1,1,3,0,0,1,6,13,1,1,3,1,1,1,MD,300,150,150
2M0007269,1,1,1,1,1,3,0,0,1,-7,12,1,1,2,1,1,1,MD,7000,4000,5000
2M0007274,1,1,0.6667,1,0.6667,7,2,2,1,13,13,2,4,9,3,2,2,MD,3000,2000,1500
2M0007278,1,2,0,2,0,4,0,1,2,6,13,1,2,4,0,1,1,MD,1500,700,750
2M0007286,1,1,2,1,2,4,2,2,1,12,13,2,2,12,1,2,2,MD,3000,2000,1500
2M0007292,1,1,1,1,1,4,0,2,1,17,13,2,2,5,2,2,2,MD,3000,2000,1500
2M0007293,1,2,1,2,0.5,4,0,0,1,-7,13,2,4,3,2,1,2,MD,7000,2000,3000
2M0007295,1,1,1,0,0,3,0,1,1,-7,9,1,1,10,1,0,1,MD,7000,2000,3000
2M0007316,1,1,2,1,2,4,0,0,1,12,11,2,2,4,1,2,2,MD,3000,2000,1500
2M0007319,1,1,0.8333,1.25,0.6667,4,3,0,2,17,12,5,5,12,6,4,5,MD,3000,2000,1500
2M0007321,1,1,1,2,0.5,4,0,2,2,-7,12,2,2,14,2,1,2,MD,300,150,150
2M0007335,1,1,1,1,1,4,0,1,2,18,10,2,3,19,2,2,2,MD,750,700,350
2M0007345,1,1,1.5,1.5,1,5,0,2,2,14,10,3,3,15,2,2,3,MD,7000,2000,3000
2M0007349,1,1,1,0,0,5,0,1,1,11,10,1,1,4,1,0,1,MD,1500,700,750
2M0007355,2,1,0.6667,1,0.6667,6,2,2,2,18,10,2,3,21,3,2,2,MD,300,150,150
2M0007356,1,1,1,0,0,5,0,1,2,12,10,2,2,3,2,0,2,MD,750,700,350
2M0007358,1,3,0.6667,0.6667,1,5,1,1,1,17,10,2,3,14,3,3,2,MD,7000,700,350
2M0007361,1,2,1,1,1,5,0,0,1,7,10,1,1,3,1,1,1,MD,3000,2000,1500
2M0007364,1,3,1,1,1,5,0,2,2,15,10,2,2,8,2,2,2,MD,1500,700,750
2M0007381,1,2,1,1,1,5,0,1,1,6,10,1,1,5,1,1,1,MD,17000,6000,5000
2M0007384,1,1,0.5,1,0.5,5,1,1,2,15,10,1,1,4,2,1,1,MD,30000,6000,-9
2M0007393,1,2,1,0,0,5,0,0,1,3,10,1,1,2,1,0,1,MD,3000,2000,1500
2M0007402,1,2,0,1,0,5,0,0,1,2,10,1,1,5,0,1,1,MD,17000,6000,-9
2M0007413,1,2,1,1,1,7,1,0,1,7,11,1,1,7,1,1,1,MD,3000,2000,1500
2M0007422,2,2,0,0,0,5,0,0,1,2,10,1,2,2,0,0,0,MD,300,150,75
2M0007425,1,1,1,1,1,4,0,1,2,18,11,2,2,6,2,2,2,MD,17000,6000,5000
2M0007427,1,1,1,1,1,5,0,1,1,7,10,2,2,10,2,2,2,MD,7000,2000,3000
2M0007429,1,1,1,2,0.5,5,0,1,1,13,10,2,5,26,2,1,2,MD,7000,2000,3000
2M0007447,1,1,1,3,0.3333,5,5,2,2,18,10,2,5,10,3,1,3,MD,750,150,350
2M0007451,2,1,1,2,0.5,2,1,2,1,11,12,1,2,7,2,1,2,MD,300,150,75
2M0007453,1,1,1,1,1,6,2,2,1,12,10,2,4,19,2,2,2,MD,7000,2000,3000
2M0007457,2,1,0.5,1,0.5,6,0,0,2,12,10,1,1,6,2,1,1,MD,300,150,150
2M0007461,1,1,0.6667,1,0.6667,6,0,2,1,11,10,2,2,10,3,2,2,MD,3000,700,1500
2M0007465,1,1,1,1,1,3,1,2,1,13,9,3,4,9,3,3,3,MD,300,150,75
2M0007469,1,1,1,1,1,6,2,2,1,16,10,2,2,10,2,2,2,MD,1500,700,750
2M0007470,1,1,1,1,1,6,0,2,2,18,10,2,2,6,2,2,2,MD,1500,700,1500
2M0007471,1,1,1,0,0,6,0,1,1,4,10,2,2,8,2,0,2,MD,300,150,150
2M0007473,1,1,1,1,1,6,0,1,1,14,10,2,2,12,2,2,2,MD,1500,700,750
2M0007475,1,1,0.6667,2,0.3333,6,2,2,3,18,10,2,4,19,3,1,2,MD,3000,700,1500
2M0007480,1,1,0.3333,0,0,6,1,1,2,18,10,1,1,10,3,0,1,MD,1500,700,750
2M0007481,1,1,1,2,0.5,1,0,1,1,-7,11,2,2,5,2,1,2,MD,7000,2000,3000
2M0007493,1,2,2,1,2,6,0,1,1,2,10,2,2,3,1,2,2,MD,7000,4000,5000
2M0007526,1,1,1,1,1,1,2,1,1,5,11,2,2,4,2,2,2,MD,3000,2000,1500
2M0007532,1,1,1,1,1,2,0,1,2,18,12,1,1,2,1,1,1,MD,3000,2000,1500
2M0007540,1,2,1,1,1,7,1,2,1,10,10,1,1,7,1,1,1,MD,7000,2000,3000
2M0007556,1,1,0,0,0,2,0,0,1,-7,11,1,1,4,0,0,0,MD,7000,2000,3000
2M0007559,1,1,0.3333,0.5,0.6667,1,4,0,2,16,14,1,4,20,3,2,1,MD,3000,700,1500
2M0007572,1,2,1,1,1,2,0,0,1,10,10,2,2,4,2,2,2,MD,1500,700,750
2M0007574,1,1,0.5,1,0.5,2,2,1,1,14,10,1,1,4,2,1,1,MD,7000,2000,3000
2M0007598,1,1,0.6667,1,0.6667,4,1,2,1,10,9,2,2,15,3,2,2,MD,7000,4000,3000
2M0007602,1,1,2,0,0,4,0,0,1,5,9,2,2,0,1,0,1,MD,3000,2000,1500
2M0007608,1,1,2,2,1,4,0,0,3,17,9,2,2,8,1,1,2,MD,7000,4000,5000
2M0007615,1,1,1,1,1,6,0,2,1,16,13,2,4,8,2,2,2,MD,3000,2000,1500
2M0007619,1,1,1,1,1,2,3,2,2,8,9,2,4,12,2,2,2,MD,7000,2000,3000
2M0007623,1,1,1,1,1,4,4,0,2,16,9,2,4,13,2,2,2,MD,3000,700,1500
2M0007631,1,1,0.6667,1,0.6667,2,0,1,2,16,14,2,2,10,3,2,2,MD,3000,700,1500
2M0007639,1,1,1.5,1.5,1,4,3,2,1,15,9,2,5,25,2,2,2,MD,3000,2000,1500
2M0007642,1,2,1,2,0.5,4,0,2,2,17,13,2,2,4,2,1,2,MD,300,150,150
2M0007645,1,1,1,2,0.5,4,0,1,1,-7,9,2,3,16,2,1,2,MD,7000,4000,3000
2M0007676,1,1,1.3333,1.3333,1,5,0,4,2,17,13,2,5,20,3,3,3,MD,7000,2000,3000
2M0007682,1,2,2,1,2,5,3,1,1,11,10,4,5,0,2,4,3,MD,3000,2000,750
2M0007686,2,1,0.5,2,0.25,5,3,2,2,18,10,2,5,0,4,1,2,MD,300,25,75
2M0007693,1,1,1,1,1,5,2,2,3,18,10,2,2,12,2,2,2,MD,7000,2000,3000
2M0007695,1,2,0,1,0,5,1,0,1,6,10,1,1,2,0,1,1,MD,17000,6000,5000
2M0007704,1,1,1,0,0,3,0,0,1,-7,15,2,2,6,2,0,2,MD,3000,2000,3000
2M0007707,1,2,0,0,0,4,0,0,1,-7,8,1,1,0,0,0,0,MD,7000,2000,3000
2M0007708,1,2,2,0,0,5,0,0,1,-7,10,2,2,0,1,0,1,MD,7000,2000,3000
2M0007712,1,1,0.6667,1,0.6667,5,1,0,1,18,13,2,2,6,3,2,2,MD,17000,6000,5000
2M0007713,1,1,0.6667,1,0.6667,5,0,0,1,11,13,2,2,4,3,2,2,MD,750,150,350
2M0007724,1,1,0.5,1,0.5,7,0,4,1,-7,13,2,4,12,6,3,3,MD,750,150,350
2M0007730,1,1,1,1.5,0.6667,5,0,0,2,16,10,3,3,6,3,2,2,MD,7000,2000,3000
2M0007734,1,1,1,2,0.5,5,2,1,2,17,10,2,2,0,2,1,2,MD,1500,700,750
2M0007738,1,1,1,1,1,5,0,0,2,14,16,3,4,10,3,3,2,MD,3000,2000,1500
2M0007740,1,1,0.6667,1,0.6667,5,0,2,2,18,10,2,2,4,3,2,2,MD,7000,2000,3000
2M0007743,1,2,2,1,2,5,0,1,1,5,10,2,2,4,1,2,2,MD,17000,6000,5000
2M0007761,1,2,1,1,1,6,3,2,1,12,13,2,3,10,2,2,2,MD,1500,700,1500
2M0007763,1,1,1,0,0,5,1,0,1,11,10,2,2,8,2,0,2,MD,3000,2000,3000
2M0007764,1,1,0.5,1,0.5,4,1,1,2,8,15,1,1,2,2,1,1,MD,750,700,350
2M0007765,1,1,1,1,1,6,0,0,1,10,11,1,1,5,1,1,1,MD,7000,4000,5000
2M0007766,1,1,0.6667,1,0.6667,6,5,1,1,18,11,2,2,5,3,2,2,MD,3000,2000,1500
2M0007767,1,2,1,2,0.5,5,2,-7,1,7,10,2,2,2,2,1,2,MD,3000,2000,1500
2M0007768,1,1,0.5,1,0.5,5,1,0,1,8,10,1,1,4,2,1,1,MD,750,150,350
2M0007785,1,1,1,1,1,6,2,2,1,15,11,2,3,10,2,2,2,MD,7000,2000,3000
2M0007791,1,1,1,1,1,6,3,2,3,18,11,2,4,10,3,3,3,MD,1500,700,750
2M0007793,1,1,1,3,0.3333,6,2,2,2,12,11,3,6,25,3,1,2,MD,7000,4000,3000
2M0007802,1,1,2,0,0,6,0,0,1,-7,10,2,2,16,1,0,1,MD,1500,700,750
2M0007805,1,1,1,0.6667,1.5,5,4,3,1,15,13,2,4,18,2,3,3,MD,1500,700,750
2M0007806,1,1,1,1,1,6,2,2,1,17,10,2,2,2,2,2,2,MD,300,150,75
2M0007816,1,1,0.75,1,0.75,6,1,2,2,18,10,3,3,14,4,3,3,MD,7000,4000,3000
2M0007817,1,1,1,1,1,6,2,2,1,10,10,2,4,5,2,2,2,MD,1500,700,750
2M0007819,1,1,1,0,0,6,0,0,1,4,10,1,1,7,1,0,1,MD,750,150,350
2M0007820,2,1,1,1,1,6,3,2,1,16,10,2,4,15,2,2,2,MD,50,25,25
2M0007825,1,1,0.5,1,0.5,6,0,0,2,14,10,1,1,2,2,1,1,MD,1500,700,750
2M0007832,1,1,1,1,1,7,1,2,1,8,11,1,2,5,1,1,1,MD,3000,2000,1500
2M0007841,1,1,1,2,0.5,7,0,1,1,-7,11,2,4,13,2,1,2,MD,7000,4000,3000
2M0007844,1,1,1,1,1,6,1,0,1,8,9,2,2,2,2,2,2,MD,7000,2000,3000
2M0007845,1,1,1,1,1,7,2,0,1,-7,11,2,3,0,2,2,2,MD,7000,2000,3000
2M0007849,1,1,1.5,3,0.5,1,1,5,1,12,14,2,3,3,2,1,2,MD,7000,2000,3000
2M0007856,1,1,1,0,0,1,3,0,1,6,12,1,1,0,1,0,1,MD,750,700,350
2M0007861,1,1,1,1,1,1,3,2,1,14,12,3,3,16,3,3,3,MD,7000,2000,3000
2M0007866,1,2,2,0,0,3,0,0,1,6,8,2,2,0,1,0,2,MD,7000,2000,3000
2M0007873,1,1,1,1,1,5,2,2,1,17,13,2,3,5,2,2,2,MD,750,700,350
2M0007878,1,1,1,1,1,2,2,1,1,17,13,2,5,29,2,2,2,MD,7000,2000,3000
2M0007881,1,1,1.5,1.5,1,2,2,1,3,16,13,3,4,16,2,2,3,MD,7000,2000,3000
2M0007885,1,1,1,1,1,2,0,4,1,18,13,4,5,18,4,4,4,MD,300,150,150
